GameID,Date,City,Country,Home Team,Away Team
fdcd8ea0-0246-43ce-b08f-ac60c9cb89f8,2019-01-24T00:00:00+00:00,Indianapolis,USA,Indiana Pacers,Toronto Raptors
6215acc4-94fc-47b9-9291-1af00af45d89,2019-01-24T00:30:00+00:00,Miami,USA,Miami Heat,Los Angeles Clippers
64a0e1fd-f95c-44b6-b1f0-9a67c53d6aa8,2019-01-24T00:30:00+00:00,Brooklyn,USA,Brooklyn Nets,Orlando Magic
7207e963-7c0c-4cc4-b641-4807e6f9d12c,2019-01-24T00:30:00+00:00,New York,USA,New York Knicks,Houston Rockets
b12d44bc-606b-4504-948a-2bed7170b9fe,2019-01-24T00:30:00+00:00,Boston,USA,Boston Celtics,Cleveland Cavaliers
392221c4-4970-4782-aa6c-ee845d60cbb2,2019-01-24T01:00:00+00:00,Philadelphia,USA,Philadelphia 76ers,San Antonio Spurs
53cc9b2e-83d5-4009-964f-92857b1b004a,2019-01-24T01:00:00+00:00,Chicago,USA,Chicago Bulls,Atlanta Hawks
998fdb78-cbbc-45fe-997c-5e33e614e29e,2019-01-24T01:00:00+00:00,New Orleans,USA,New Orleans Pelicans,Detroit Pistons
ea536172-2f93-483c-a958-1d9bac5483ae,2019-01-24T01:00:00+00:00,Memphis,USA,Memphis Grizzlies,Charlotte Hornets
65b6af12-b493-47ac-8993-9a6d90b22fe6,2019-01-24T03:30:00+00:00,Salt Lake City,USA,Utah Jazz,Denver Nuggets
6115452c-4166-483d-9bb2-a156bce6608b,2019-01-25T01:00:00+00:00,Washington,USA,Washington Wizards,Golden State Warriors
e86a3727-3b87-41e3-8dd9-6ac701d931cc,2019-01-25T01:00:00+00:00,Oklahoma City,USA,Oklahoma City Thunder,New Orleans Pelicans
80bd8f5a-d1da-4a96-b462-e1a6e1d6eb7c,2019-01-25T02:00:00+00:00,Phoenix,USA,Phoenix Suns,Portland Trail Blazers
124038e7-beb7-4b10-a533-8bed1b02f56a,2019-01-25T03:30:00+00:00,Los Angeles,USA,Los Angeles Lakers,Minnesota Timberwolves
0b535b8e-9098-45af-ac93-f6b345ecb588,2019-01-26T00:00:00+00:00,Orlando,USA,Orlando Magic,Washington Wizards
32f4f485-b80b-450b-b26f-4bf1e6c456b4,2019-01-26T00:30:00+00:00,Brooklyn,USA,Brooklyn Nets,New York Knicks
8a7ba404-2dbe-446c-84df-cb679a9e6378,2019-01-26T00:30:00+00:00,Cleveland,USA,Cleveland Cavaliers,Miami Heat
01d0ed2f-497b-4d27-8929-2abccf83a9df,2019-01-26T01:00:00+00:00,Houston,USA,Houston Rockets,Toronto Raptors
79123cdc-ee96-453a-8668-ee396df31648,2019-01-26T01:00:00+00:00,Chicago,USA,Chicago Bulls,Los Angeles Clippers
b04a1c3d-229d-4674-aa03-72e5275f3399,2019-01-26T01:00:00+00:00,Memphis,USA,Memphis Grizzlies,Sacramento Kings
999a378a-46ff-4eaa-81bd-10b06556038a,2019-01-26T01:30:00+00:00,Dallas,USA,Dallas Mavericks,Detroit Pistons
c3ed0390-4f66-447a-bf93-afb333527c58,2019-01-26T01:30:00+00:00,Milwaukee,USA,Milwaukee Bucks,Charlotte Hornets
285826a6-2ba6-4acc-80cf-c54c8de310e4,2019-01-26T02:00:00+00:00,Denver,USA,Denver Nuggets,Phoenix Suns
96dee62b-1950-4814-beb6-99fc4340a8a9,2019-01-26T02:00:00+00:00,Salt Lake City,USA,Utah Jazz,Minnesota Timberwolves
34f78d5e-16cf-4954-a209-bd8fda81d999,2019-01-26T23:00:00+00:00,New Orleans,USA,New Orleans Pelicans,San Antonio Spurs
c8f9d97e-fadf-472b-9cc6-dd7e5bd0428a,2019-01-27T01:00:00+00:00,Memphis,USA,Memphis Grizzlies,Indiana Pacers
f0a61950-5d0e-4c54-b800-ab12d2b0b7df,2019-01-27T01:30:00+00:00,Boston,USA,Boston Celtics,Golden State Warriors
ef12ef0b-cf1f-48fa-93de-2ec5762c71bb,2019-01-27T02:00:00+00:00,Denver,USA,Denver Nuggets,Philadelphia 76ers
b409451e-4b5e-4704-b0a8-31463597bb1f,2019-01-27T03:00:00+00:00,Portland,USA,Portland Trail Blazers,Atlanta Hawks
282dea9d-cfa3-403e-adeb-618b1f32cb3f,2019-01-27T20:30:00+00:00,Chicago,USA,Chicago Bulls,Cleveland Cavaliers
3e3ce27c-6e68-44a9-9ac7-a8452a413101,2019-01-27T20:30:00+00:00,Los Angeles,USA,Los Angeles Clippers,Sacramento Kings
45d3aaed-c31a-4a00-b5b8-5b0d879b6e0d,2019-01-27T23:00:00+00:00,Oklahoma City,USA,Oklahoma City Thunder,Milwaukee Bucks
0b0b0400-5e65-4c31-9ddd-5286437aa9ea,2019-01-28T00:00:00+00:00,Minneapolis,USA,Minnesota Timberwolves,Utah Jazz
1b8186dc-dc3b-48c8-9c55-89ec903725db,2019-01-28T00:00:00+00:00,San Antonio,USA,San Antonio Spurs,Washington Wizards
231f5f19-8721-493f-8b1b-c8179c54fac7,2019-01-28T00:00:00+00:00,Houston,USA,Houston Rockets,Orlando Magic
74d6c3d3-c271-4f0a-b20d-8b17c8c1bfcc,2019-01-28T00:00:00+00:00,Dallas,USA,Dallas Mavericks,Toronto Raptors
09590792-f255-4f22-a440-5f56cf8fa0b2,2019-01-28T00:30:00+00:00,New York,USA,New York Knicks,Miami Heat
b312fbf3-b8e0-4195-890e-15b4ed6e2125,2019-01-28T02:30:00+00:00,Los Angeles,USA,Los Angeles Lakers,Phoenix Suns
28f89114-19ed-483a-a132-2875997063fd,2019-01-29T00:00:00+00:00,Indianapolis,USA,Indiana Pacers,Golden State Warriors
fcd224ad-3bda-4b6c-b5df-7586bc59a272,2019-01-29T00:00:00+00:00,Charlotte,USA,Charlotte Hornets,New York Knicks
d935cbfa-fc75-419a-89d1-99fa56f670d1,2019-01-29T00:30:00+00:00,Boston,USA,Boston Celtics,Brooklyn Nets
46af65a0-ece0-4c33-bb94-aa180a360565,2019-01-29T01:00:00+00:00,Memphis,USA,Memphis Grizzlies,Denver Nuggets
2aa2a14b-f676-41d5-b6a4-a447ea24ea77,2019-01-29T03:30:00+00:00,Los Angeles,USA,Los Angeles Clippers,Atlanta Hawks
5a8380d8-2c2b-4328-856d-673e6574f0e8,2019-01-30T00:00:00+00:00,Cleveland,USA,Cleveland Cavaliers,Washington Wizards
cfa4d3d3-32b1-4620-bbfb-0901774a0722,2019-01-30T00:00:00+00:00,Orlando,USA,Orlando Magic,Oklahoma City Thunder
d586377c-c984-4a48-b371-5b09e4790f5d,2019-01-30T00:00:00+00:00,Detroit,USA,Detroit Pistons,Milwaukee Bucks
49b2ccf8-4bb8-48f4-b32b-151a8b4165a7,2019-01-30T00:30:00+00:00,Brooklyn,USA,Brooklyn Nets,Chicago Bulls
9fb51982-77bb-4795-a4bb-e8f86212133c,2019-01-30T01:00:00+00:00,Houston,USA,Houston Rockets,New Orleans Pelicans
bc0ed13e-4c5f-42d4-8f5b-d87ccc7b3680,2019-01-30T01:30:00+00:00,San Antonio,USA,San Antonio Spurs,Phoenix Suns
ce836e07-33c8-4fbb-9fe9-f099f2224a0b,2019-01-30T03:30:00+00:00,Los Angeles,USA,Los Angeles Lakers,Philadelphia 76ers
3a8ef746-63ec-4dee-92fe-2bc9c35165fd,2019-01-31T00:30:00+00:00,New York,USA,New York Knicks,Dallas Mavericks
7d3b7de7-f9b7-4703-ae94-6a9b2d8d9e4d,2019-01-31T00:30:00+00:00,Boston,USA,Boston Celtics,Charlotte Hornets
f81f2d8c-2eac-4447-a620-195687409dce,2019-01-31T00:30:00+00:00,Miami,USA,Miami Heat,Chicago Bulls
778c3131-22c2-435c-af91-81d56d25bb01,2019-01-31T01:00:00+00:00,Minneapolis,USA,Minnesota Timberwolves,Memphis Grizzlies
7ddd065f-774a-496f-a4a3-2354919a1960,2019-01-31T01:00:00+00:00,New Orleans,USA,New Orleans Pelicans,Denver Nuggets
f7a10849-3ddb-40c6-bbc0-456d720d7e4e,2019-01-31T01:00:00+00:00,Washington,USA,Washington Wizards,Indiana Pacers
e0eb67de-1bb0-443d-9697-411368f80153,2019-01-31T03:00:00+00:00,Sacramento,USA,Sacramento Kings,Atlanta Hawks
1e899094-177b-4592-8699-d36df01bb01d,2019-01-31T03:30:00+00:00,Portland,USA,Portland Trail Blazers,Utah Jazz
4e15b00b-39ee-432e-aad3-d3e671b30078,2019-02-01T00:00:00+00:00,Orlando,USA,Orlando Magic,Indiana Pacers
c2fe3fa8-7c0d-40d0-9ef2-33ebe1c98951,2019-02-01T00:00:00+00:00,Detroit,USA,Detroit Pistons,Dallas Mavericks
1eeb74c5-8af8-48fe-ad3d-d882b9d1cade,2019-02-01T01:00:00+00:00,Toronto,CAN,Toronto Raptors,Milwaukee Bucks
69d1d271-442f-4e39-bcb7-2f230d39ba18,2019-02-01T01:30:00+00:00,San Antonio,USA,San Antonio Spurs,Brooklyn Nets
96c8b0d5-4518-4887-a50f-196b80cf52bb,2019-02-01T03:30:00+00:00,Los Angeles,USA,Los Angeles Clippers,Los Angeles Lakers
dd287cd1-fe5d-45eb-a79c-02f0d957b15e,2019-02-01T03:30:00+00:00,Oakland,USA,Golden State Warriors,Philadelphia 76ers
693ecf23-672e-4672-a6a8-3a8932517fba,2019-02-02T00:00:00+00:00,Charlotte,USA,Charlotte Hornets,Memphis Grizzlies
82cad175-382f-4b47-85d9-94fbb8f36b58,2019-02-02T00:30:00+00:00,New York,USA,New York Knicks,Boston Celtics
52952d51-7ae6-41be-ace6-1eb9db0fa0ce,2019-02-02T01:00:00+00:00,Miami,USA,Miami Heat,Oklahoma City Thunder
221e582a-8151-4633-add7-11af25b9317a,2019-02-02T02:00:00+00:00,Salt Lake City,USA,Utah Jazz,Atlanta Hawks
f012c944-3264-4b53-8f0e-f5e395efcfcd,2019-02-02T03:00:00+00:00,Denver,USA,Denver Nuggets,Houston Rockets
27026fcd-6ee1-4102-ad0d-dd389003cc1e,2019-02-02T22:00:00+00:00,Detroit,USA,Detroit Pistons,Los Angeles Clippers
3fa2c740-389e-4417-b35e-a86b4b7f0578,2019-02-03T00:00:00+00:00,Washington,USA,Washington Wizards,Milwaukee Bucks
5af77ee5-0f34-41d2-ac24-71fbe7c1cfb9,2019-02-03T00:00:00+00:00,Charlotte,USA,Charlotte Hornets,Chicago Bulls
7274b472-ab73-4619-a516-2981738c5b42,2019-02-03T00:00:00+00:00,Orlando,USA,Orlando Magic,Brooklyn Nets
432a4d3d-14d9-413d-beb6-b596cc0ae8e9,2019-02-03T00:30:00+00:00,Cleveland,USA,Cleveland Cavaliers,Dallas Mavericks
a897b761-8472-4b2e-bd53-f2f91ade2611,2019-02-03T00:30:00+00:00,Miami,USA,Miami Heat,Indiana Pacers
cca0e4b6-c1ff-4af8-a70a-0714dd80de6b,2019-02-03T01:30:00+00:00,Oakland,USA,Golden State Warriors,Los Angeles Lakers
cdb6dc16-1872-4238-8370-c15c1370b47c,2019-02-03T01:30:00+00:00,San Antonio,USA,San Antonio Spurs,New Orleans Pelicans
0ba9debb-87e5-42e9-9a56-cdf47c5097c2,2019-02-03T02:00:00+00:00,Minneapolis,USA,Minnesota Timberwolves,Denver Nuggets
2d41eb29-0338-487d-b375-332d6527b6ff,2019-02-03T02:00:00+00:00,Salt Lake City,USA,Utah Jazz,Houston Rockets
30cbc245-d735-41a9-a5b7-9206275c5f8c,2019-02-03T02:00:00+00:00,Phoenix,USA,Phoenix Suns,Atlanta Hawks
7ddf3e27-210b-4bd3-ab66-abbd35d8a79e,2019-02-03T03:00:00+00:00,Sacramento,USA,Sacramento Kings,Philadelphia 76ers
5017915b-a97a-45e9-b637-72fe14130c87,2019-02-03T18:00:00+00:00,New York,USA,New York Knicks,Memphis Grizzlies
11fa59f2-562d-46d1-a947-4e1bd4bbc21a,2019-02-03T19:00:00+00:00,Boston,USA,Boston Celtics,Oklahoma City Thunder
9e128e81-7799-4218-b56b-6ccc0760a8e7,2019-02-03T20:00:00+00:00,Toronto,CAN,Toronto Raptors,Los Angeles Clippers
4217edd0-d1b2-4555-98be-4cf02c3bafb1,2019-02-05T00:00:00+00:00,Washington,USA,Washington Wizards,Atlanta Hawks
759b9886-dac5-40cb-81be-a573f351241d,2019-02-05T00:00:00+00:00,Detroit,USA,Detroit Pistons,Denver Nuggets
e7b69c61-e9f7-4699-baa8-c91de7803c29,2019-02-05T00:30:00+00:00,Brooklyn,USA,Brooklyn Nets,Milwaukee Bucks
3d9880ab-4dfb-4678-8f54-d2c4b5870e07,2019-02-05T01:00:00+00:00,New Orleans,USA,New Orleans Pelicans,Indiana Pacers
ec7762d3-0d4b-47f1-8886-62b9698e94da,2019-02-05T02:00:00+00:00,Phoenix,USA,Phoenix Suns,Houston Rockets
c4377edf-311c-4797-8613-b0cb2d974e14,2019-02-05T03:00:00+00:00,Sacramento,USA,Sacramento Kings,San Antonio Spurs
1d4bfc1f-5b2c-42ff-8810-f8f57d4efd22,2019-02-06T00:00:00+00:00,Cleveland,USA,Cleveland Cavaliers,Boston Celtics
2ede0ea1-8717-4922-81b8-1e9b238a4ebf,2019-02-06T00:00:00+00:00,Charlotte,USA,Charlotte Hornets,Los Angeles Clippers
c784626e-1169-45fb-9fd1-0e7f0d9b1d5d,2019-02-06T00:00:00+00:00,Indianapolis,USA,Indiana Pacers,Los Angeles Lakers
f7a123bc-85aa-427a-99b4-c1eabad051b6,2019-02-06T00:30:00+00:00,New York,USA,New York Knicks,Detroit Pistons
ce00df19-6697-41e0-b122-e5348cf08e16,2019-02-06T01:00:00+00:00,Philadelphia,USA,Philadelphia 76ers,Toronto Raptors
eeb42fba-21d2-4a82-aa24-af9d39684297,2019-02-06T01:00:00+00:00,Memphis,USA,Memphis Grizzlies,Minnesota Timberwolves
fac85e7a-f458-4025-96cc-08b3e0d70888,2019-02-06T01:00:00+00:00,Oklahoma City,USA,Oklahoma City Thunder,Orlando Magic
9f5a77a1-41cb-45fc-b672-e08d64b58195,2019-02-06T03:30:00+00:00,Portland,USA,Portland Trail Blazers,Miami Heat
9c55b47e-3c0c-410e-b3f3-cbf6dff43d1e,2019-02-07T00:30:00+00:00,Brooklyn,USA,Brooklyn Nets,Denver Nuggets
065a56f5-8c98-492c-97d9-41a65542af22,2019-02-07T01:00:00+00:00,Milwaukee,USA,Milwaukee Bucks,Washington Wizards
4b161ae7-8ee5-4677-ab2a-2922c47e7626,2019-02-07T01:00:00+00:00,Chicago,USA,Chicago Bulls,New Orleans Pelicans
5b0bc13b-8772-4e8d-94cb-5f2a29cebf12,2019-02-07T01:30:00+00:00,Dallas,USA,Dallas Mavericks,Charlotte Hornets
a5a3a3ad-7688-4f20-ab76-0fd238f3b85a,2019-02-07T02:00:00+00:00,Salt Lake City,USA,Utah Jazz,Phoenix Suns
3bd541c9-28a5-46c6-a49c-5d98b0b67af1,2019-02-07T03:00:00+00:00,Sacramento,USA,Sacramento Kings,Houston Rockets
99865c7b-b1a2-48aa-899e-604b6fd14f02,2019-02-07T03:30:00+00:00,Oakland,USA,Golden State Warriors,San Antonio Spurs
3e6fdabf-0bbb-4374-873f-311fdc15bdef,2019-02-08T00:00:00+00:00,Indianapolis,USA,Indiana Pacers,Los Angeles Clippers
45e13d54-75c6-4536-958d-2a4ec0272f65,2019-02-08T00:00:00+00:00,Orlando,USA,Orlando Magic,Minnesota Timberwolves
4e74d217-f333-46a6-aed8-1e64f40dadaf,2019-02-08T00:30:00+00:00,Atlanta,USA,Atlanta Hawks,Toronto Raptors
074014d4-dcc2-4af9-a9ff-e822321387d8,2019-02-08T01:00:00+00:00,Oklahoma City,USA,Oklahoma City Thunder,Memphis Grizzlies
7b9ee4b0-ec8f-4341-afc1-49a683011ee4,2019-02-08T01:00:00+00:00,Boston,USA,Boston Celtics,Los Angeles Lakers
58513b2e-75aa-4834-b942-1bce067e510e,2019-02-08T03:30:00+00:00,Portland,USA,Portland Trail Blazers,San Antonio Spurs
17998e46-39c3-480e-bce5-79cfb1686687,2019-02-09T00:00:00+00:00,Detroit,USA,Detroit Pistons,New York Knicks
2207eb0e-3550-4d23-a502-85a93e05d248,2019-02-09T00:00:00+00:00,Washington,USA,Washington Wizards,Cleveland Cavaliers
df9d9ef8-d167-4461-944a-d8028932e83d,2019-02-09T00:00:00+00:00,Philadelphia,USA,Philadelphia 76ers,Denver Nuggets
00b2ef19-3b03-4c0d-9c3a-b03b5330aec2,2019-02-09T00:30:00+00:00,Brooklyn,USA,Brooklyn Nets,Chicago Bulls
26b3699e-3fb4-4d38-97be-0bc50bb8417a,2019-02-09T01:30:00+00:00,Dallas,USA,Dallas Mavericks,Milwaukee Bucks
b88d40bd-3733-40fe-b1a6-fb3f1fd2ce0b,2019-02-09T02:00:00+00:00,Phoenix,USA,Phoenix Suns,Golden State Warriors
58f61129-2c0c-4717-947a-04bbeb26a31a,2019-02-09T02:30:00+00:00,New Orleans,USA,New Orleans Pelicans,Minnesota Timberwolves
061283df-69cf-4d46-81d5-1f0e69d5bc00,2019-02-09T03:00:00+00:00,Sacramento,USA,Sacramento Kings,Miami Heat
0a2fc7b1-3002-468f-9755-414d0d9c25d6,2019-02-09T22:00:00+00:00,Salt Lake City,USA,Utah Jazz,San Antonio Spurs
c1f531ae-078f-43c5-aa0a-bfc70889f271,2019-02-10T00:00:00+00:00,Indianapolis,USA,Indiana Pacers,Cleveland Cavaliers
1f6100b2-5870-4cec-a106-223149a7d9fe,2019-02-10T00:30:00+00:00,Atlanta,USA,Atlanta Hawks,Charlotte Hornets
dba32eb8-5ea3-4ef9-b904-676ef94fa878,2019-02-10T00:30:00+00:00,New York,USA,New York Knicks,Toronto Raptors
35233921-e8e2-4f7c-93de-55cb7ea48c34,2019-02-10T01:00:00+00:00,Chicago,USA,Chicago Bulls,Washington Wizards
62d7350c-4969-4e52-a5fa-7c33f6e6896c,2019-02-10T01:00:00+00:00,Memphis,USA,Memphis Grizzlies,New Orleans Pelicans
6e17f55a-62db-4b59-8da7-30624260c118,2019-02-10T01:00:00+00:00,Boston,USA,Boston Celtics,Los Angeles Clippers
627d90e9-f58b-4490-b7ec-84341ec9d3db,2019-02-10T01:30:00+00:00,Houston,USA,Houston Rockets,Oklahoma City Thunder
6ee52bd7-047c-4f06-8282-8e99f68694be,2019-02-10T02:00:00+00:00,Milwaukee,USA,Milwaukee Bucks,Orlando Magic
cdbf69b3-430a-485c-949f-788290cea399,2019-02-10T20:00:00+00:00,Dallas,USA,Dallas Mavericks,Portland Trail Blazers
83093ca6-d5c6-4af4-a432-8e4a717a350f,2019-02-10T20:30:00+00:00,Philadelphia,USA,Philadelphia 76ers,Los Angeles Lakers
79898638-d6c3-4f9b-85cf-77c2a51756b3,2019-02-10T23:00:00+00:00,Sacramento,USA,Sacramento Kings,Phoenix Suns
570225c3-4d0e-4620-832d-6ef2693bb9a8,2019-02-11T00:30:00+00:00,Atlanta,USA,Atlanta Hawks,Orlando Magic
7dc9ff81-9d7b-482b-8714-9006648c1d8b,2019-02-11T01:30:00+00:00,Oakland,USA,Golden State Warriors,Miami Heat
1664161b-13f7-4e59-ac15-7b576ecfff46,2019-02-12T00:00:00+00:00,Detroit,USA,Detroit Pistons,Washington Wizards
5b2f47af-9ec1-4fc8-a073-b85c36f77ff6,2019-02-12T00:00:00+00:00,Cleveland,USA,Cleveland Cavaliers,New York Knicks
5fed3464-e131-4d93-b5c6-615af5edcf8a,2019-02-12T00:00:00+00:00,Indianapolis,USA,Indiana Pacers,Charlotte Hornets
5999f220-e200-4eae-b0ef-a564a833bae3,2019-02-12T00:30:00+00:00,Toronto,CAN,Toronto Raptors,Brooklyn Nets
19cfae33-d863-4b42-b1db-bbf198c319a1,2019-02-12T01:00:00+00:00,Oklahoma City,USA,Oklahoma City Thunder,Portland Trail Blazers
b043aa4d-cf2f-46da-82fb-3d7ca7e21c76,2019-02-12T01:00:00+00:00,Chicago,USA,Chicago Bulls,Milwaukee Bucks
bbef7e5c-5dfc-462b-9bf6-fad1375e2e67,2019-02-12T01:00:00+00:00,Minneapolis,USA,Minnesota Timberwolves,Los Angeles Clippers
c91f5ab8-f3de-4988-8509-d38f66f0f23d,2019-02-12T01:00:00+00:00,Houston,USA,Houston Rockets,Dallas Mavericks
b53d087c-3b08-4dea-9f57-aecac28af549,2019-02-12T02:00:00+00:00,Denver,USA,Denver Nuggets,Miami Heat
9a42eaa6-40c4-449d-9f7c-2342d9656a1a,2019-02-13T00:30:00+00:00,Atlanta,USA,Atlanta Hawks,Los Angeles Lakers
0ef5396c-6ca4-462a-99df-41da11279e6e,2019-02-13T01:00:00+00:00,Philadelphia,USA,Philadelphia 76ers,Boston Celtics
78e76e75-7e82-42a0-8646-eada5bf0f034,2019-02-13T01:00:00+00:00,Memphis,USA,Memphis Grizzlies,San Antonio Spurs
ad14be0e-f0a9-4461-83f9-ed578761be05,2019-02-13T01:00:00+00:00,New Orleans,USA,New Orleans Pelicans,Orlando Magic
1b7e0056-c865-4937-acb4-5e3b2fe53d8e,2019-02-13T03:30:00+00:00,Oakland,USA,Golden State Warriors,Utah Jazz
18db4bcb-02ad-4c5b-8edb-a12d5015be37,2019-02-14T00:00:00+00:00,Cleveland,USA,Cleveland Cavaliers,Brooklyn Nets
213bd5f3-f661-43d0-8534-a113988b27c8,2019-02-14T00:00:00+00:00,Indianapolis,USA,Indiana Pacers,Milwaukee Bucks
165c9fb3-9589-4371-8f7d-8a795fc31a5b,2019-02-14T00:30:00+00:00,Boston,USA,Boston Celtics,Detroit Pistons
6baa2e44-a5b3-41a0-92f6-d8b8257e92da,2019-02-14T00:30:00+00:00,New York,USA,New York Knicks,Philadelphia 76ers
e73c7bb5-00b7-440c-beed-585940643d32,2019-02-14T00:30:00+00:00,Toronto,CAN,Toronto Raptors,Washington Wizards
0b7010e7-fa82-46db-9d5d-aa1ec26134b4,2019-02-14T01:00:00+00:00,Minneapolis,USA,Minnesota Timberwolves,Houston Rockets
139b11d5-e4ea-447f-81df-7e80fcc74f3e,2019-02-14T01:00:00+00:00,Chicago,USA,Chicago Bulls,Memphis Grizzlies
9399c7a6-ca96-4b1c-a65b-4525210ea188,2019-02-14T01:30:00+00:00,Dallas,USA,Dallas Mavericks,Miami Heat
245a0a39-8ecb-4441-a75c-2c17e56bd6cc,2019-02-14T02:00:00+00:00,Denver,USA,Denver Nuggets,Sacramento Kings
739c2767-9a7c-4531-b73a-2cc05444005a,2019-02-14T03:30:00+00:00,Los Angeles,USA,Los Angeles Clippers,Phoenix Suns
e0995c0b-9bc9-4923-97f1-9637e6713ee3,2019-02-14T03:30:00+00:00,Portland,USA,Portland Trail Blazers,Golden State Warriors
8b9aa814-9762-404b-9bbc-cbfbe06382e8,2019-02-15T00:00:00+00:00,Orlando,USA,Orlando Magic,Charlotte Hornets
46493a91-7240-4816-ac7e-5d70e52c6944,2019-02-15T00:30:00+00:00,Atlanta,USA,Atlanta Hawks,New York Knicks
fe89e563-9e31-4b0a-88bf-2cbb475be3d7,2019-02-15T01:00:00+00:00,New Orleans,USA,New Orleans Pelicans,Oklahoma City Thunder
54d42c1c-1779-42a7-92c6-9b8ba433df23,2019-02-16T02:00:00+00:00,Charlotte,USA,Team USA,Team World
ee4cdc3d-4386-4bd9-b931-281f0b8355f7,2019-02-18T01:00:00+00:00,Charlotte,USA,Team Giannis East,Team LeBron West
5342692e-af1f-4e98-a460-9c3a6556f6d2,2019-02-22T00:00:00+00:00,Cleveland,USA,Cleveland Cavaliers,Phoenix Suns
afd67abd-b277-4eac-898a-ca95877761b8,2019-02-22T00:00:00+00:00,Philadelphia,USA,Philadelphia 76ers,Miami Heat
c1e112df-72cb-4739-ab12-158cbd1ad917,2019-02-22T00:30:00+00:00,Brooklyn,USA,Brooklyn Nets,Portland Trail Blazers
1eb6dfee-947c-418e-b1ad-5c414a3d76af,2019-02-22T01:00:00+00:00,Milwaukee,USA,Milwaukee Bucks,Boston Celtics
5ecfae32-4688-41bc-9882-64cf2e7ba8c1,2019-02-22T03:30:00+00:00,Los Angeles,USA,Los Angeles Lakers,Houston Rockets
ea9a7e0b-1497-4264-aaee-eb988a817882,2019-02-22T03:30:00+00:00,Oakland,USA,Golden State Warriors,Sacramento Kings
366f49fc-3868-4444-9752-dba8da47d6f3,2019-02-23T00:00:00+00:00,Orlando,USA,Orlando Magic,Chicago Bulls
75c50dc9-5f1d-4b2d-8088-14cf201e3a7c,2019-02-23T00:00:00+00:00,Toronto,CAN,Toronto Raptors,San Antonio Spurs
881f0539-2bd7-4d8a-ba07-29a61d64ca41,2019-02-23T00:00:00+00:00,Charlotte,USA,Charlotte Hornets,Washington Wizards
b07fddfd-beac-4568-8c5d-7a11475b9baf,2019-02-23T00:00:00+00:00,Indianapolis,USA,Indiana Pacers,New Orleans Pelicans
44acf32b-9883-4548-bf5e-b9bc6b85b797,2019-02-23T00:30:00+00:00,New York,USA,New York Knicks,Minnesota Timberwolves
f1fe7881-4dfb-4491-ab00-09597b53b0c9,2019-02-23T00:30:00+00:00,Atlanta,USA,Atlanta Hawks,Detroit Pistons
a3d89391-384e-462e-bdb3-cd350bb083f8,2019-02-23T01:00:00+00:00,Memphis,USA,Memphis Grizzlies,Los Angeles Clippers
afb999f2-ca75-46ed-b02d-f03bac54a2fe,2019-02-23T01:30:00+00:00,Dallas,USA,Dallas Mavericks,Denver Nuggets
2af4f48b-094d-40b8-bd59-ad119fafe458,2019-02-23T02:30:00+00:00,Oklahoma City,USA,Oklahoma City Thunder,Utah Jazz
8695772f-8ea8-4c92-a3f6-1bc6eb8aebb8,2019-02-23T18:00:00+00:00,Philadelphia,USA,Philadelphia 76ers,Portland Trail Blazers
3d99b2e9-99db-4034-9bdd-9fb45b117751,2019-02-24T00:00:00+00:00,Atlanta,USA,Atlanta Hawks,Phoenix Suns
49c311fa-aa85-4aaf-a8dd-f7ec9f16bdbb,2019-02-24T00:00:00+00:00,Washington,USA,Washington Wizards,Indiana Pacers
6adfda26-8060-4c9f-895e-2b9ea32e9faa,2019-02-24T00:00:00+00:00,Charlotte,USA,Charlotte Hornets,Brooklyn Nets
941e324b-cabd-4d8a-b5a6-eb53a7adbe49,2019-02-24T00:00:00+00:00,New Orleans,USA,New Orleans Pelicans,Los Angeles Lakers
f1408a34-0e1a-469e-8fde-713d3f449a06,2019-02-24T00:00:00+00:00,Cleveland,USA,Cleveland Cavaliers,Memphis Grizzlies
d4a7e878-657d-491f-8414-7522c8c86069,2019-02-24T00:30:00+00:00,Miami,USA,Miami Heat,Detroit Pistons
3256ebf3-5003-4eae-ba5e-f1c19bfc67a1,2019-02-24T01:00:00+00:00,Chicago,USA,Chicago Bulls,Boston Celtics
943a11ca-de50-4f3e-9a8b-32dfdbb596d5,2019-02-24T01:00:00+00:00,Oklahoma City,USA,Oklahoma City Thunder,Sacramento Kings
766004fc-5e63-4d91-aa68-1e679208bb23,2019-02-24T01:30:00+00:00,Milwaukee,USA,Milwaukee Bucks,Minnesota Timberwolves
da7c1d73-81bb-45be-b1e8-f03df55607cd,2019-02-24T01:30:00+00:00,Oakland,USA,Golden State Warriors,Houston Rockets
a951cee0-43ac-4c69-b619-3c4127a10912,2019-02-24T03:00:00+00:00,Salt Lake City,USA,Utah Jazz,Dallas Mavericks
891c5439-fb87-47e4-bef8-1d21e50ebe44,2019-02-24T20:30:00+00:00,Toronto,CAN,Toronto Raptors,Orlando Magic
89606349-f89c-48bd-8501-c4116a4c1796,2019-02-24T22:00:00+00:00,Denver,USA,Denver Nuggets,Los Angeles Clippers
494c9d9e-e0ee-4b84-a793-9d018563bc96,2019-02-25T00:30:00+00:00,New York,USA,New York Knicks,San Antonio Spurs
263c3658-8604-418a-9197-3bf9b69493fa,2019-02-26T00:00:00+00:00,Charlotte,USA,Charlotte Hornets,Golden State Warriors
