GameID,Date,City,Country,Home Team,Away Team,Attendance,Home Score,Home 1st Q,Home FG%,Home 3pt%,Home FT%,Away Score,Away 1st Q,Away FG%,Away 3pt%,Away FT%
157e8227-d054-47e0-8c1a-b4fb5783109e,2019-01-06T00:30:00+00:00,Philadelphia,USA,76ers,Mavericks,20656,106,31,47,23.1,66.7,100,26,43.2,29,65.2
dd6176f3-72b6-449a-b1e4-78c53df8b4a3,2019-01-06T01:00:00+00:00,Cleveland,USA,Cavaliers,Pelicans,19432,98,26,40.9,36.4,77.8,133,28,58,51.9,86.2
0808f3d5-ed4f-495a-82be-f762eafd78b5,2019-01-06T01:30:00+00:00,Milwaukee,USA,Bucks,Raptors,18028,116,34,49.4,37.8,81.5,123,27,51.2,45.2,80.6
55e1cd22-037b-4901-8a77-fcfc49c91509,2019-01-06T01:30:00+00:00,San Antonio,USA,Spurs,Grizzlies,18354,108,27,49.3,31.8,82.9,88,25,37.8,39.3,78.9
8d3d5735-e7eb-4bf0-9b46-3c0a7edd8120,2019-01-06T03:00:00+00:00,Portland,USA,Trail Blazers,Rockets,19577,110,30,45.7,32.1,75,101,30,46.4,34.2,83.3
da84e22d-0919-4aab-b7fa-3b8928af21db,2019-01-06T03:00:00+00:00,Sacramento,USA,Kings,Warriors,17583,123,29,47.4,55.6,78.6,127,43,50.5,44.7,85.7
07a89d1e-5101-4daf-bba0-ef23309de4a8,2019-01-06T20:30:00+00:00,Minneapolis,USA,Timberwolves,Lakers,18978,108,35,46.1,34.4,71.4,86,19,36.8,22.7,60.7
720c59e7-191c-4154-9460-87f5a5270a51,2019-01-06T20:30:00+00:00,Los Angeles,USA,Clippers,Magic,16616,106,18,43,36.4,78.3,96,28,37.1,29,72.4
f7b38da8-cad7-4423-bd26-0884d8b8dbe1,2019-01-06T20:30:00+00:00,Chicago,USA,Bulls,Nets,19265,100,21,46.6,38.9,73.3,117,28,50.6,34.8,77.3
8dc101de-5962-4f63-82f2-bfd992e0c59a,2019-01-06T23:00:00+00:00,Atlanta,USA,Hawks,Heat,16630,106,23,47.3,41.7,76.9,82,16,35.6,14.7,55.6
13d6f9be-bb09-4381-b206-12bf981b443e,2019-01-07T00:00:00+00:00,Oklahoma City,USA,Thunder,Wizards,18203,98,25,43.2,40,63.2,116,28,43.6,27,81.8
fdc1fa66-e60c-4d45-af71-f5aa3c7ebc2f,2019-01-07T00:30:00+00:00,Toronto,CAN,Raptors,Pacers,19800,121,37,51.8,51.5,94.1,105,35,45.7,23.5,75
a35a72c5-0d35-4759-b696-15e8e984f1b7,2019-01-07T01:00:00+00:00,Phoenix,USA,Suns,Hornets,13110,113,30,51.8,40,89.5,119,29,48.4,28,70.6
a1875f8b-3f55-4d64-b550-bf52eecc4f75,2019-01-08T00:00:00+00:00,Detroit,USA,Pistons,Spurs,13107,107,31,49.4,28.1,82.4,119,25,54.4,35,81.3
c1dd898e-7484-4b33-9fe9-864315304b8d,2019-01-08T00:30:00+00:00,Boston,USA,Celtics,Nets,18624,116,34,50.5,37.5,83.3,95,22,40.5,26.2,90.9
5d753d47-c3f6-457a-9fce-4a525968dcb3,2019-01-08T01:00:00+00:00,New Orleans,USA,Pelicans,Grizzlies,14624,114,31,55.7,35.3,69,95,27,44.9,33.3,83.3
7144a07c-7e3c-42af-b099-533b587f2558,2019-01-08T01:00:00+00:00,Milwaukee,USA,Bucks,Jazz,17341,114,32,46.9,36,81.3,102,34,41.9,37.8,69.6
b96ca2d8-2f5d-48e9-9bdf-d4ce4d299886,2019-01-08T01:00:00+00:00,Houston,USA,Rockets,Nuggets,18055,125,33,50,46.8,79.4,113,35,47.3,24.1,85.7
9f0827aa-7011-4f75-83a5-bfc837cbd780,2019-01-08T01:30:00+00:00,Dallas,USA,Mavericks,Lakers,20354,97,33,41.9,26.7,70.8,107,25,43.6,27.6,63
0863e1d0-facf-4d5b-91f6-63e3250e34ee,2019-01-08T03:00:00+00:00,Portland,USA,Trail Blazers,Knicks,19026,111,30,47.1,35.5,69,101,30,40.4,30.4,81.5
f9116d1b-6ac2-4c28-a282-2ac386a51f95,2019-01-08T03:00:00+00:00,Sacramento,USA,Kings,Magic,15724,111,29,45.9,29.4,55,95,25,36.8,35.1,75
0f4c6f09-ed0b-4fdd-b126-27e3610633ff,2019-01-09T00:00:00+00:00,Cleveland,USA,Cavaliers,Pacers,19432,115,16,53.9,44.8,87,123,38,53.8,38.5,78.9
7c18decc-ce6f-441f-be05-8269b11c1875,2019-01-09T00:00:00+00:00,Philadelphia,USA,76ers,Wizards,20446,132,32,55.7,51.5,68,115,29,50,43.8,81
143ca9e6-eb43-4043-986e-d049b2db0810,2019-01-09T00:30:00+00:00,Toronto,CAN,Raptors,Hawks,19800,104,28,46.3,31.3,74.1,101,31,46,37,68.8
64c0ac15-d7ce-43bd-9874-88094775e692,2019-01-09T00:30:00+00:00,Miami,USA,Heat,Nuggets,19600,99,18,45.8,25.8,60,103,24,47.1,33.3,70.6
0b26cb7a-86c0-455c-8936-832458c002c6,2019-01-09T01:00:00+00:00,Oklahoma City,USA,Thunder,Timberwolves,18203,117,23,50.6,40,73.1,119,29,42.2,35.5,80
1f1083aa-0b55-4bfc-bcd6-f35c042214e8,2019-01-09T02:00:00+00:00,Phoenix,USA,Suns,Kings,13977,115,35,51.1,40,78.9,111,32,47.5,51.7,69
04e60028-7ebc-4857-a440-bac344ae6610,2019-01-09T03:30:00+00:00,Oakland,USA,Warriors,Knicks,19596,122,31,51,31.1,83.3,95,25,39.8,25,90.5
c87370e1-1dbc-401d-afb9-e66050123b37,2019-01-09T03:30:00+00:00,Los Angeles,USA,Clippers,Hornets,15275,128,33,51.6,46.7,85.7,109,24,40,36.4,86.2
278ab775-dbc5-47bb-8fe6-e3c05f39261a,2019-01-10T00:00:00+00:00,Boston,USA,Celtics,Pacers,18624,135,29,56.8,43.8,87.5,108,23,42.9,32.1,63.6
9405eb6d-59cf-4987-93d8-52518ca23a40,2019-01-10T00:00:00+00:00,Washington,USA,Wizards,76ers,18039,123,25,54,48.1,76.2,106,20,43,29.6,77.4
8270b44f-b3f0-435b-a23a-afd5b7950ef0,2019-01-10T00:30:00+00:00,Brooklyn,USA,Nets,Hawks,14531,116,23,45.3,33.3,76.9,100,38,36.4,17.1,88
1a6f298f-51b5-4e88-99a0-481fcd77ed96,2019-01-10T01:00:00+00:00,Houston,USA,Rockets,Bucks,18055,109,29,37.6,37.5,84.4,116,26,48.4,29.6,83.3
4f5b0d88-0b74-40fd-bf88-1f27d3527f8c,2019-01-10T01:00:00+00:00,Memphis,USA,Grizzlies,Spurs,13944,96,22,41.1,24.2,70,86,18,36.1,40.7,65.2
7dba15be-467b-4269-b12c-e7e2bf64e69e,2019-01-10T01:00:00+00:00,New Orleans,USA,Pelicans,Cavaliers,15058,140,25,54.8,41.4,92.3,124,38,47.7,46.7,86.7
5f98a675-8dea-4684-b2b3-12dcf0ecdc2c,2019-01-10T01:30:00+00:00,Dallas,USA,Mavericks,Suns,19596,104,26,42.9,35.3,71.1,94,26,42.9,28,71.4
56f300c3-8526-4e4f-af2f-d471cc003932,2019-01-10T02:00:00+00:00,Salt Lake City,USA,Jazz,Magic,18306,106,19,48.8,36.4,85.7,93,32,39.8,39.4,70
27d3f4f5-f66c-40f8-8c5f-933a4007cd50,2019-01-10T03:00:00+00:00,Portland,USA,Trail Blazers,Bulls,19393,124,30,56.6,42.3,90.5,112,29,46.2,40.9,89.5
27d03faa-254c-4b24-b870-a9d8080dc1c4,2019-01-10T03:30:00+00:00,Los Angeles,USA,Lakers,Pistons,18997,113,20,56.1,34.8,72.2,100,24,45.3,31.8,57.1
684c9255-35ed-440d-bd1e-96ff002b8f30,2019-01-11T00:00:00+00:00,Miami,USA,Heat,Celtics,19600,115,28,47.9,46.2,62.5,99,24,40.4,35.3,88.2
96e4858e-fd3e-493b-9609-8f8369d89fc7,2019-01-11T02:00:00+00:00,Denver,USA,Nuggets,Clippers,15742,121,37,50.5,39.3,76.9,100,25,43.7,25,69.2
2d269fd9-169c-44d9-9d38-298198c881e9,2019-01-11T02:30:00+00:00,San Antonio,USA,Spurs,Thunder,18354,154,33,56.6,84.2,89.7,147,23,50.9,42.9,66.7
b2bb6c3c-7908-4bb0-939d-f5f64b5377d4,2019-01-11T03:00:00+00:00,Sacramento,USA,Kings,Pistons,16916,112,34,51.2,40.9,75,102,21,42.7,28.9,87.5
337fe4b1-81be-4893-86ca-30bde83babe0,2019-01-12T00:00:00+00:00,Philadelphia,USA,76ers,Hawks,20487,121,30,51.7,33.3,74.1,123,32,55.6,48,77.8
e0777bc0-df56-4672-b877-e6015cc57931,2019-01-12T00:00:00+00:00,Washington,USA,Wizards,Bucks,17996,113,40,48.8,54.5,75,106,26,44.9,32.5,76.5
0bc77491-7db8-415b-93e7-39bc72e34631,2019-01-12T00:30:00+00:00,New York,USA,Knicks,Pacers,19812,106,22,44.3,35.9,87.5,121,31,52.1,46.2,100
d234bbaf-6423-44f7-b24a-c0baa19097c1,2019-01-12T00:30:00+00:00,Toronto,CAN,Raptors,Nets,19800,122,28,45.7,31.4,62.5,105,35,42,36.7,66.7
1a0ed2ee-08a9-4392-8d1f-719b4350ab4d,2019-01-12T01:00:00+00:00,Minneapolis,USA,Timberwolves,Mavericks,18978,115,26,46.1,41.7,84.6,119,28,45.4,34.2,75
77ba8c6c-27cc-416d-9656-76ce83f9ea1f,2019-01-12T01:00:00+00:00,Houston,USA,Rockets,Cavaliers,18055,141,42,51.7,38.5,90.6,113,22,44.9,27.3,92.3
1fbd23bf-81ca-47cc-8071-39c232ffc9d3,2019-01-12T03:00:00+00:00,Portland,USA,Trail Blazers,Hornets,19393,127,37,55.9,37.5,88.9,96,27,40,43.3,68.8
b888d18d-f7b7-4b18-81cb-5ff9f68b937d,2019-01-12T03:00:00+00:00,Salt Lake City,USA,Jazz,Lakers,18306,113,32,39.6,35.7,68.8,95,26,35.9,18.5,66.7
b832cdac-f9c1-4e0b-9e63-f6880ebda6bf,2019-01-12T03:30:00+00:00,Oakland,USA,Warriors,Bulls,19596,146,43,57.6,46.2,84.6,109,17,44.9,45,88.2
c9ab0971-b60e-44c6-b048-0966085952b9,2019-01-12T20:30:00+00:00,Los Angeles,USA,Clippers,Pistons,16540,104,24,48.6,50,79.3,109,37,43.5,43.2,86.4
b83f1a65-755e-44c4-b994-d54104602191,2019-01-12T22:00:00+00:00,Miami,USA,Heat,Grizzlies,19600,112,30,50,48.4,70.8,108,34,48.1,31,77.8
d6a4e349-4a58-4069-b3ad-d20430b85425,2019-01-13T00:00:00+00:00,Orlando,USA,Magic,Celtics,18846,105,19,42.9,28.9,91.7,103,19,42.2,25,67.9
2095dcc4-20d0-4528-8ed5-8b67b68c5094,2019-01-13T01:00:00+00:00,Oklahoma City,USA,Thunder,Spurs,18203,122,23,46.2,47.8,86.2,112,31,45.8,32.3,70
dab660ac-a82e-41da-a9a0-ca9645e7de1f,2019-01-13T01:00:00+00:00,Minneapolis,USA,Timberwolves,Pelicans,16384,110,27,43,28.2,79.2,106,29,46,20.8,87.5
31301e8a-4cff-4d79-8a01-7528bd5336b8,2019-01-13T02:00:00+00:00,Phoenix,USA,Suns,Nuggets,15246,102,31,41.3,30.8,72,93,23,38.6,32.3,68.2
63b2d792-c5cc-43f2-8453-ac9f9a15eaa7,2019-01-13T03:00:00+00:00,Salt Lake City,USA,Jazz,Bulls,18306,110,29,43.2,35.6,72,102,19,41.2,28,88.2
f98dae2f-2835-44ee-a75c-f1ef8e877cb1,2019-01-13T03:00:00+00:00,Sacramento,USA,Kings,Hornets,17853,104,35,41.4,37.8,66.7,97,29,40.9,33.3,59.1
8277a654-5f99-41a5-a5c3-e3bf7e83a211,2019-01-13T18:00:00+00:00,New York,USA,Knicks,76ers,18596,105,24,43,32.3,70,108,36,46,30,73.3
a4b7894d-58ed-4587-92e9-6dfab621274c,2019-01-13T18:00:00+00:00,Washington,USA,Wizards,Raptors,16919,138,21,45.8,43.2,61.1,140,36,47.1,36.1,80.6
51357a61-91a6-43aa-968a-c26ea68e9726,2019-01-13T20:30:00+00:00,Atlanta,USA,Hawks,Bucks,16292,114,32,40.6,31.6,80,133,35,53.3,36.7,72.7
4baa9a82-7f4b-4d96-8731-b3ad3b10f8bd,2019-01-13T23:00:00+00:00,Orlando,USA,Magic,Rockets,16982,116,18,48.2,37.5,89.3,109,26,44.2,23.8,85.2
ef385829-9f4c-41d7-a154-51f3103c0daf,2019-01-14T00:00:00+00:00,Dallas,USA,Mavericks,Warriors,20340,114,29,41.8,42.1,75.9,119,25,45.5,42.2,83.3
39e14e2f-d334-460d-aff9-4cdfb3069fa8,2019-01-14T01:00:00+00:00,Denver,USA,Nuggets,Trail Blazers,19520,116,34,55.6,40.9,85,113,32,45.5,35.3,95.5
04ddbf25-48e0-4225-8f5a-bd348e73f7b5,2019-01-14T02:30:00+00:00,Los Angeles,USA,Lakers,Cavaliers,18997,95,24,39.6,20.6,59.3,101,32,42.7,38.1,73.9
e93677e2-b07f-46f8-91d8-ae159e6c9ad4,2019-01-15T00:30:00+00:00,Brooklyn,USA,Nets,Celtics,16247,109,27,43,34.2,88,102,25,40.7,30.6,73.9
2760e90c-c9d7-463c-818d-e3ff67d6def7,2019-01-15T01:00:00+00:00,Houston,USA,Rockets,Grizzlies,18055,112,24,44,37.5,90.9,94,29,50.7,45.5,54.5
d6b3b3d8-8dc8-4be3-b066-e3eccfbf920c,2019-01-15T01:30:00+00:00,San Antonio,USA,Spurs,Hornets,18354,93,24,46.3,35,83.3,108,28,46.7,36.1,81.8
c76ec22f-de5f-44bb-9789-6413c7e3fd23,2019-01-15T02:00:00+00:00,Salt Lake City,USA,Jazz,Pistons,18306,100,27,38.8,32.4,72.2,94,31,38.9,30.6,81.3
7d1c4659-b8fd-45bb-aea1-43845b889360,2019-01-15T03:00:00+00:00,Sacramento,USA,Kings,Trail Blazers,17583,115,24,49.4,38.5,79.2,107,27,40.2,32.3,79.3
fb7950c3-66e0-43b6-a2a5-ad64acc97ba8,2019-01-15T03:30:00+00:00,Los Angeles,USA,Clippers,Pelicans,15283,117,36,47.7,50,70.8,121,32,43.8,32,75
2dacaf74-c633-44da-80c7-55101e58b7d6,2019-01-16T00:00:00+00:00,Indianapolis,USA,Pacers,Suns,15698,131,38,51.7,48,75,97,19,42.1,29.6,50
f9e02002-24b1-4d7c-877c-9ccfc48b217d,2019-01-16T00:00:00+00:00,Philadelphia,USA,76ers,Timberwolves,20265,149,40,59.8,48.8,85.7,107,27,38.9,34.8,82.9
693d0cc4-c0e0-4bac-81dc-7be14aaaaaea,2019-01-16T00:30:00+00:00,Atlanta,USA,Hawks,Thunder,15045,142,25,62.2,48.6,75,126,29,45.7,28.1,75.6
b96801a6-e657-41b4-a28e-fd606e809a8f,2019-01-16T01:00:00+00:00,Milwaukee,USA,Bucks,Heat,17626,124,30,50,43.6,61.1,86,23,41.9,23.5,75
8b62d8ba-e482-46b8-a5fa-3a9311eaa184,2019-01-16T02:00:00+00:00,Denver,USA,Nuggets,Warriors,19896,111,38,45.7,41.2,81.3,142,51,60,53.8,70
06efba40-1fc7-4f00-a99b-913a97d3c224,2019-01-16T03:30:00+00:00,Los Angeles,USA,Lakers,Bulls,18997,107,19,46.3,30.8,67.6,100,18,40.2,29,70.8
b3787804-74f9-4fab-9aa0-e0cb61fd839f,2019-01-17T00:00:00+00:00,Detroit,USA,Pistons,Magic,14019,120,26,47.8,40,80,115,34,50,35.9,53.8
c5adb6d7-85be-414b-9771-e988d6eba997,2019-01-17T01:00:00+00:00,Memphis,USA,Grizzlies,Bucks,14921,101,20,38.9,32.3,68,111,28,47.6,35.3,86.4
daafd5c8-3b53-4045-a400-c4fade4a2533,2019-01-17T01:00:00+00:00,Boston,USA,Celtics,Raptors,18624,117,30,50,46.7,84.6,108,36,44.6,24.1,90.5
f6a69abf-0cda-4ce9-915d-bb3825910794,2019-01-17T01:00:00+00:00,Houston,USA,Rockets,Nets,18055,142,30,42.9,32.9,85.3,145,34,51.9,44.4,77.3
2ab45e40-90ea-4ee7-9456-ed777bd06698,2019-01-17T01:30:00+00:00,Dallas,USA,Mavericks,Spurs,20214,101,35,43,35.7,75,105,20,49.4,43.3,83.3
26d7598b-4d94-43de-848b-4c896e179f1d,2019-01-17T03:00:00+00:00,Portland,USA,Trail Blazers,Cavaliers,19089,129,30,52.8,55.2,82.6,112,26,47.4,31.6,84.2
1045972d-eb6d-4cc3-bae8-6721be2ee557,2019-01-17T03:30:00+00:00,Oakland,USA,Warriors,Pelicans,19596,147,31,48,49,80.6,140,39,48,51.4,81.8
ed56c110-8ecc-4963-ab7c-3ded15c49d95,2019-01-17T03:30:00+00:00,Los Angeles,USA,Clippers,Jazz,15535,109,22,45.9,45.5,64.3,129,31,51.2,33.3,81.1
762488c5-a287-4093-8c0c-e2fff70a0cfa,2019-01-17T20:00:00+00:00,London,GBR,Wizards,Knicks,19078,101,20,43.5,25.9,70,100,30,44.8,41.4,83.3
90107319-f203-437b-a032-cb7310769d3f,2019-01-18T00:00:00+00:00,Charlotte,USA,Hornets,Kings,15431,114,20,44.8,28.9,86.2,95,25,44.3,33.3,46.2
9960d9e8-4caf-44de-8870-314986720123,2019-01-18T00:00:00+00:00,Indianapolis,USA,Pacers,76ers,16007,96,25,40.2,31,75,120,28,52.9,52.9,90.9
429fd96b-a169-4193-9915-da2047e06b9e,2019-01-18T00:30:00+00:00,Toronto,CAN,Raptors,Suns,19800,111,32,50,25,72,109,20,42.9,30,77.8
b212eaf6-4cdc-41a5-a0dc-d611f4c6141e,2019-01-18T02:00:00+00:00,Denver,USA,Nuggets,Bulls,17289,135,28,52.1,50,75,105,30,47.3,35.7,63.6
984144cd-87bd-41ef-b565-c3826f35cea0,2019-01-18T02:30:00+00:00,Oklahoma City,USA,Thunder,Lakers,18203,128,39,39.4,40.7,66.7,138,27,50.5,47.5,90.5
63b7acc7-5b35-4ba4-9c73-e483775c8e14,2019-01-19T00:00:00+00:00,Boston,USA,Celtics,Grizzlies,18624,122,35,51.2,44.7,77.3,116,24,44.6,45.7,90
703be7bd-116a-4c90-a3f3-e0c9a4959712,2019-01-19T00:00:00+00:00,Detroit,USA,Pistons,Heat,17228,98,30,42.7,39.4,83.3,93,17,50.6,34.5,26.3
71c880b1-b502-4073-89ea-3a384b461d6c,2019-01-19T00:00:00+00:00,Orlando,USA,Magic,Nets,17840,115,32,50,38.5,78.6,117,25,45.4,41.3,66.7
2ae0f619-a9e0-4bc9-97bf-d7d1f07e4fde,2019-01-19T01:00:00+00:00,Minneapolis,USA,Timberwolves,Spurs,17222,113,31,44,26.9,84.2,116,28,50,45.8,79.3
3f4a7b15-37e0-469f-98bd-bdc122d200fa,2019-01-19T02:00:00+00:00,Salt Lake City,USA,Jazz,Cavaliers,18306,115,29,51.8,35.1,93.3,99,20,41.4,29.2,76.9
2d23c940-d063-4706-9706-2e43d7859962,2019-01-19T03:30:00+00:00,Portland,USA,Trail Blazers,Pelicans,19598,128,32,46.6,32.4,80.8,112,29,48.8,32,81.5
3e00a52c-f4d6-4397-848b-1c67bd0a2362,2019-01-19T03:30:00+00:00,Los Angeles,USA,Clippers,Warriors,19068,94,25,36.5,16,80,112,28,48.8,24.3,70.4
4a4333ff-d4ad-4343-8042-6056c4eeaac2,2019-01-19T20:30:00+00:00,Philadelphia,USA,76ers,Thunder,20646,115,25,46.9,34.4,71.8,117,33,44.1,38.7,88.5
d0f3a1ce-99ec-4f7f-8a6a-9cd03aa92165,2019-01-19T22:00:00+00:00,Charlotte,USA,Hornets,Suns,19278,135,39,54.5,47.1,85.2,115,26,44.8,33.3,78.8
0a5ff6d0-df1b-4b80-a4b6-3126009da9c4,2019-01-20T00:00:00+00:00,Detroit,USA,Pistons,Kings,15377,101,30,43.9,34.5,76,103,26,44.9,40,72.2
1b3df3e5-d733-43d0-8713-a57fe2f17891,2019-01-20T00:00:00+00:00,Orlando,USA,Magic,Bucks,18846,108,24,47.3,43.8,66.7,118,33,55.3,40,80
b714b623-f619-4ad8-b963-1c7d75b8a01b,2019-01-20T00:00:00+00:00,Indianapolis,USA,Pacers,Mavericks,17508,111,24,49.4,33.3,79.2,99,23,42,24.3,80
02645549-e08b-4202-a6fc-6c800227b837,2019-01-20T00:30:00+00:00,Toronto,CAN,Raptors,Grizzlies,19800,119,23,48.9,47.2,87.5,90,19,42.5,34.5,80
99267f57-250a-443f-ab80-6b32648df7b7,2019-01-20T00:30:00+00:00,Atlanta,USA,Hawks,Celtics,16626,105,36,43.5,29.3,92.9,113,28,44.3,37.5,92
a0ebfecd-6453-4a01-a966-105187cae9e8,2019-01-20T01:00:00+00:00,Chicago,USA,Bulls,Heat,20926,103,30,39.3,44.4,80.8,117,31,57,40.6,60.9
44ffca9f-cf81-4476-8b41-46e9ac97700c,2019-01-20T01:30:00+00:00,Houston,USA,Rockets,Lakers,18055,138,26,42,36.8,80.6,134,39,52.1,27,80
e6b8a4e9-b553-4c68-afb7-120ee6326898,2019-01-20T03:00:00+00:00,Denver,USA,Nuggets,Cavaliers,19520,124,37,56.2,40.5,81.8,102,25,48.6,34.5,84.6
2b12b119-9eb0-486e-bb38-1fbfa6419d9a,2019-01-20T23:00:00+00:00,Indianapolis,USA,Pacers,Hornets,15015,120,34,47,51.9,100,95,26,40.2,34.3,68
7126ccd7-37cd-4f27-b137-689eaa9cb538,2019-01-21T00:00:00+00:00,San Antonio,USA,Spurs,Clippers,18354,95,26,46.4,42.1,52.9,103,38,45.9,52.4,58.3
af9d7286-3d8d-4e40-9b32-5d9c303a711c,2019-01-21T00:00:00+00:00,Minneapolis,USA,Timberwolves,Suns,14607,116,29,42.9,25,80,114,31,46.5,30.8,68.8
92a6cf02-a6ff-407b-99ec-d2064a546293,2019-01-21T17:30:00+00:00,New York,USA,Knicks,Thunder,19493,109,16,44.8,30.4,75,127,34,54.2,51.7,81.5
ca6d3d27-2b59-4c0c-aed2-b99a7ec57ed2,2019-01-21T18:00:00+00:00,Cleveland,USA,Cavaliers,Bulls,19432,88,18,35.6,22.2,69,104,31,47.4,50,77.3
17275a6d-c50e-4e4d-bc59-4c15fc0f2c92,2019-01-21T19:00:00+00:00,Washington,USA,Wizards,Pistons,16229,101,29,45.6,34.8,77.8,87,17,40.3,32.4,77.8
d799fb64-1c2e-4d0f-8c3d-84e964a2c92b,2019-01-21T19:00:00+00:00,Milwaukee,USA,Bucks,Mavericks,17963,116,35,46.2,37.5,90.9,106,26,41.4,35,58.8
e4c31ec6-4225-446b-9fbf-4979ab903840,2019-01-21T20:00:00+00:00,Atlanta,USA,Hawks,Magic,16611,103,31,45.3,30,69.6,122,28,50.5,37.9,90.5
7569bcd7-9545-4a15-9217-5af6261b2336,2019-01-21T20:30:00+00:00,Brooklyn,USA,Nets,Kings,14233,123,29,50,37.1,83.3,94,23,41.9,40,54.5
a28cc2da-9854-43b4-9ae2-fd69ae11f9cc,2019-01-21T22:30:00+00:00,Memphis,USA,Grizzlies,Pelicans,17794,85,28,37.5,25.7,58.8,105,21,52.7,34.6,69.2
3ea3e9c2-928e-43db-860e-531379c87c52,2019-01-21T23:00:00+00:00,Boston,USA,Celtics,Heat,18624,107,33,49.4,40,90,99,23,41.9,31.4,88.9
56c3a6fe-6f3e-45ff-ba12-5aae7c8701b3,2019-01-22T01:00:00+00:00,Philadelphia,USA,76ers,Rockets,20313,121,30,48.9,34.8,81.8,93,26,36,26.2,76.9
85066c65-6411-4e2c-a61f-520f1f5ec403,2019-01-22T02:00:00+00:00,Salt Lake City,USA,Jazz,Trail Blazers,18306,104,28,39.6,21.2,80.6,109,29,50,44.4,73.3
938f66c3-e419-49fa-b8ff-84b3d0ff3e47,2019-01-22T03:30:00+00:00,Los Angeles,USA,Lakers,Warriors,18997,111,24,50,25,57.9,130,29,51,43.2,73.7
4e4e7b01-a394-41b9-b8e5-eb9d59954c35,2019-01-23T00:00:00+00:00,Toronto,CAN,Raptors,Kings,19800,120,29,44,40,68.6,105,34,45.1,33.3,72.7
1fda2abb-76c3-4dcb-a53a-19bddf04e67c,2019-01-23T01:00:00+00:00,Oklahoma City,USA,Thunder,Trail Blazers,18203,123,25,50.6,47.8,78.8,114,25,45.3,27.8,81.8
e1950f64-fc75-4456-8e2b-e030e535a04b,2019-01-23T01:30:00+00:00,Dallas,USA,Mavericks,Clippers,19466,106,26,46.9,29.4,69,98,29,36.3,27.8,75.9
63d4489f-44b2-43f7-8daa-de1dddb87bae,2019-01-23T02:00:00+00:00,Phoenix,USA,Suns,Timberwolves,14460,91,27,42.5,20.6,55.6,118,32,43.7,35.7,68.4
fdcd8ea0-0246-43ce-b08f-ac60c9cb89f8,2019-01-24T00:00:00+00:00,Indianapolis,USA,Pacers,Raptors,16879,110,24,43.5,34.6,84,106,16,41.3,30.8,78.3
6215acc4-94fc-47b9-9291-1af00af45d89,2019-01-24T00:30:00+00:00,Miami,USA,Heat,Clippers,19600,99,31,47,28.6,59.1,111,27,52.9,31.8,66.7
64a0e1fd-f95c-44b6-b1f0-9a67c53d6aa8,2019-01-24T00:30:00+00:00,Brooklyn,USA,Nets,Magic,13185,114,26,47.8,31.3,78.3,110,25,42.7,32.4,82.1
7207e963-7c0c-4cc4-b641-4807e6f9d12c,2019-01-24T00:30:00+00:00,New York,USA,Knicks,Rockets,18819,110,31,45.7,36.7,83.3,114,28,41.1,25,76.3
b12d44bc-606b-4504-948a-2bed7170b9fe,2019-01-24T00:30:00+00:00,Boston,USA,Celtics,Cavaliers,18624,123,27,52.3,48,91.3,103,30,43.7,43.3,70
392221c4-4970-4782-aa6c-ee845d60cbb2,2019-01-24T01:00:00+00:00,Philadelphia,USA,76ers,Spurs,20339,122,34,50.5,47.2,78.6,120,35,57.3,48.1,86.7
53cc9b2e-83d5-4009-964f-92857b1b004a,2019-01-24T01:00:00+00:00,Chicago,USA,Bulls,Hawks,18223,101,25,44.3,30.8,85.2,121,42,50,37.5,76.2
998fdb78-cbbc-45fe-997c-5e33e614e29e,2019-01-24T01:00:00+00:00,New Orleans,USA,Pelicans,Pistons,18181,94,28,46.2,27.3,44.4,98,31,40.4,33.3,68.4
ea536172-2f93-483c-a958-1d9bac5483ae,2019-01-24T01:00:00+00:00,Memphis,USA,Grizzlies,Hornets,12863,107,22,46.9,29,91.7,118,23,53.2,40,77.4
65b6af12-b493-47ac-8993-9a6d90b22fe6,2019-01-24T03:30:00+00:00,Salt Lake City,USA,Jazz,Nuggets,18306,114,30,43.2,41.3,70.4,108,24,47.7,29.6,80
6115452c-4166-483d-9bb2-a156bce6608b,2019-01-25T01:00:00+00:00,Washington,USA,Wizards,Warriors,20409,118,28,46.3,35.7,71.4,126,37,56.8,35,90.5
e86a3727-3b87-41e3-8dd9-6ac701d931cc,2019-01-25T01:00:00+00:00,Oklahoma City,USA,Thunder,Pelicans,18203,122,28,49.5,43.8,50,116,28,48.5,27.8,66.7
80bd8f5a-d1da-4a96-b462-e1a6e1d6eb7c,2019-01-25T02:00:00+00:00,Phoenix,USA,Suns,Trail Blazers,15441,106,31,40.9,34.2,77.8,120,30,46.8,46.2,100
124038e7-beb7-4b10-a533-8bed1b02f56a,2019-01-25T03:30:00+00:00,Los Angeles,USA,Lakers,Timberwolves,18997,105,29,50.6,28.6,64.3,120,28,43.1,30.3,88
0b535b8e-9098-45af-ac93-f6b345ecb588,2019-01-26T00:00:00+00:00,Orlando,USA,Magic,Wizards,17216,91,21,45.2,21.2,66.7,95,24,44.3,55.6,83.3
32f4f485-b80b-450b-b26f-4bf1e6c456b4,2019-01-26T00:30:00+00:00,Brooklyn,USA,Nets,Knicks,17033,109,30,40.5,27.3,68.1,99,37,42.5,25.8,65.4
